Kind,Name,SumCyclomatic,AvgCyclomatic,MaxCyclomatic,CountClassDerived,MaxInheritanceTree,CountDeclMethodAll,CountDeclMethod,CountClassCoupled,PercentLackOfCohesion,CountClassBase,MaxEssential
File,"D:\gameengines\godot-master\godot-master\doc\classes\VisualShaderNodeTexture3D.xml",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\doc\classes\VisualShaderNodeTexture3DParameter.xml",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\doc\classes\VisualShaderNodeTextureParameter.xml",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\doc\classes\VisualShaderNodeTextureParameterTriplanar.xml",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\doc\classes\VisualShaderNodeTextureSDF.xml",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\doc\classes\VisualShaderNodeTextureSDFNormal.xml",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\doc\classes\VisualShaderNodeTransformCompose.xml",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\doc\classes\VisualShaderNodeTransformConstant.xml",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\doc\classes\VisualShaderNodeTransformDecompose.xml",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\doc\classes\VisualShaderNodeTransformFunc.xml",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\doc\classes\VisualShaderNodeTransformOp.xml",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\doc\classes\VisualShaderNodeTransformParameter.xml",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\doc\classes\VisualShaderNodeTransformVecMult.xml",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\doc\classes\VisualShaderNodeUIntConstant.xml",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\doc\classes\VisualShaderNodeUIntFunc.xml",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\doc\classes\VisualShaderNodeUIntOp.xml",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\doc\classes\VisualShaderNodeUIntParameter.xml",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\doc\classes\VisualShaderNodeUVFunc.xml",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\doc\classes\VisualShaderNodeUVPolarCoord.xml",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\doc\classes\VisualShaderNodeVarying.xml",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\doc\classes\VisualShaderNodeVaryingGetter.xml",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\doc\classes\VisualShaderNodeVaryingSetter.xml",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\doc\classes\VisualShaderNodeVec2Constant.xml",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\doc\classes\VisualShaderNodeVec2Parameter.xml",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\doc\classes\VisualShaderNodeVec3Constant.xml",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\doc\classes\VisualShaderNodeVec3Parameter.xml",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\doc\classes\VisualShaderNodeVec4Constant.xml",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\doc\classes\VisualShaderNodeVec4Parameter.xml",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\doc\classes\VisualShaderNodeVectorBase.xml",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\doc\classes\VisualShaderNodeVectorCompose.xml",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\doc\classes\VisualShaderNodeVectorDecompose.xml",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\doc\classes\VisualShaderNodeVectorDistance.xml",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\doc\classes\VisualShaderNodeVectorFunc.xml",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\doc\classes\VisualShaderNodeVectorLen.xml",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\doc\classes\VisualShaderNodeVectorOp.xml",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\doc\classes\VisualShaderNodeVectorRefract.xml",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\doc\classes\VisualShaderNodeWorldPositionFromDepth.xml",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\doc\classes\VoxelGI.xml",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\doc\classes\VoxelGIData.xml",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\doc\classes\WeakRef.xml",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\doc\classes\Window.xml",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\doc\classes\WorkerThreadPool.xml",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\doc\classes\World2D.xml",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\doc\classes\World3D.xml",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\doc\classes\WorldBoundaryShape2D.xml",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\doc\classes\WorldBoundaryShape3D.xml",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\doc\classes\WorldEnvironment.xml",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\doc\classes\X509Certificate.xml",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\doc\classes\XMLParser.xml",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\doc\classes\XRAnchor3D.xml",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\doc\classes\XRCamera3D.xml",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\doc\classes\XRController3D.xml",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\doc\classes\XRInterface.xml",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\doc\classes\XRInterfaceExtension.xml",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\doc\classes\XRNode3D.xml",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\doc\classes\XROrigin3D.xml",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\doc\classes\XRPose.xml",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\doc\classes\XRPositionalTracker.xml",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\doc\classes\XRServer.xml",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\doc\classes\bool.xml",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\doc\classes\float.xml",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\doc\classes\int.xml",0,0,0,,,,,,,,0
Module File,"D:\gameengines\godot-master\godot-master\doc\tools\doc_status.py",84,4,42,,,,,,,,6
Module File,"D:\gameengines\godot-master\godot-master\doc\tools\make_rst.py",409,8,99,,,,,,,,57
File,"D:\gameengines\godot-master\godot-master\drivers\alsa\asound-so_wrap.c",2545,2545,2545,,,,,,,,1
File,"D:\gameengines\godot-master\godot-master\drivers\alsa\asound-so_wrap.h",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\drivers\alsa\audio_driver_alsa.cpp",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\drivers\alsa\audio_driver_alsa.h",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\drivers\alsamidi\midi_driver_alsamidi.cpp",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\drivers\alsamidi\midi_driver_alsamidi.h",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\drivers\coreaudio\audio_driver_coreaudio.cpp",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\drivers\coreaudio\audio_driver_coreaudio.h",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\drivers\coremidi\midi_driver_coremidi.cpp",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\drivers\coremidi\midi_driver_coremidi.h",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\drivers\d3d12\d3d12_context.cpp",232,5,32,,,,,,,,12
File,"D:\gameengines\godot-master\godot-master\drivers\d3d12\d3d12_context.h",7,1,1,,,,,,,,1
File,"D:\gameengines\godot-master\godot-master\drivers\d3d12\d3d12_godot_nir_bridge.h",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\drivers\d3d12\d3d12ma.cpp",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\drivers\d3d12\rendering_device_driver_d3d12.cpp",784,6,62,,,,,,,,26
File,"D:\gameengines\godot-master\godot-master\drivers\d3d12\rendering_device_driver_d3d12.h",7,1,1,,,,,,,,1
File,"D:\gameengines\godot-master\godot-master\drivers\egl\egl_manager.cpp",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\drivers\egl\egl_manager.h",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\drivers\gles3\effects\copy_effects.cpp",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\drivers\gles3\effects\copy_effects.h",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\drivers\gles3\environment\fog.cpp",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\drivers\gles3\environment\fog.h",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\drivers\gles3\environment\gi.cpp",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\drivers\gles3\environment\gi.h",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\drivers\gles3\rasterizer_canvas_gles3.cpp",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\drivers\gles3\rasterizer_canvas_gles3.h",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\drivers\gles3\rasterizer_gles3.cpp",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\drivers\gles3\rasterizer_gles3.h",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\drivers\gles3\rasterizer_scene_gles3.cpp",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\drivers\gles3\rasterizer_scene_gles3.h",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\drivers\gles3\shader_gles3.cpp",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\drivers\gles3\shader_gles3.h",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\drivers\gles3\storage\config.cpp",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\drivers\gles3\storage\config.h",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\drivers\gles3\storage\light_storage.cpp",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\drivers\gles3\storage\light_storage.h",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\drivers\gles3\storage\material_storage.cpp",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\drivers\gles3\storage\material_storage.h",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\drivers\gles3\storage\mesh_storage.cpp",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\drivers\gles3\storage\mesh_storage.h",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\drivers\gles3\storage\particles_storage.cpp",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\drivers\gles3\storage\particles_storage.h",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\drivers\gles3\storage\render_scene_buffers_gles3.cpp",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\drivers\gles3\storage\render_scene_buffers_gles3.h",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\drivers\gles3\storage\texture_storage.cpp",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\drivers\gles3\storage\texture_storage.h",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\drivers\gles3\storage\utilities.cpp",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\drivers\gles3\storage\utilities.h",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\drivers\png\image_loader_png.cpp",15,2,5,,,,,,,,5
File,"D:\gameengines\godot-master\godot-master\drivers\png\image_loader_png.h",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\drivers\png\png_driver_common.cpp",46,15,30,,,,,,,,10
File,"D:\gameengines\godot-master\godot-master\drivers\png\png_driver_common.h",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\drivers\png\resource_saver_png.cpp",13,2,4,,,,,,,,4
File,"D:\gameengines\godot-master\godot-master\drivers\png\resource_saver_png.h",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\drivers\pulseaudio\audio_driver_pulseaudio.cpp",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\drivers\pulseaudio\audio_driver_pulseaudio.h",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\drivers\pulseaudio\pulse-so_wrap.c",705,705,705,,,,,,,,1
File,"D:\gameengines\godot-master\godot-master\drivers\pulseaudio\pulse-so_wrap.h",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\drivers\register_driver_types.cpp",4,1,1,,,,,,,,1
File,"D:\gameengines\godot-master\godot-master\drivers\register_driver_types.h",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\drivers\unix\dir_access_unix.cpp",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\drivers\unix\dir_access_unix.h",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\drivers\unix\file_access_unix.cpp",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\drivers\unix\file_access_unix.h",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\drivers\unix\ip_unix.cpp",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\drivers\unix\ip_unix.h",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\drivers\unix\net_socket_posix.cpp",144,4,10,,,,,,,,8
File,"D:\gameengines\godot-master\godot-master\drivers\unix\net_socket_posix.h",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\drivers\unix\os_unix.cpp",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\drivers\unix\os_unix.h",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\drivers\unix\syslog_logger.cpp",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\drivers\unix\syslog_logger.h",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\drivers\unix\thread_posix.cpp",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\drivers\unix\thread_posix.h",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\drivers\vulkan\rendering_device_driver_vulkan.cpp",470,5,45,,,,,,,,45
File,"D:\gameengines\godot-master\godot-master\drivers\vulkan\rendering_device_driver_vulkan.h",1,1,1,,,,,,,,1
File,"D:\gameengines\godot-master\godot-master\drivers\vulkan\vulkan_context.cpp",536,8,89,,,,,,,,34
File,"D:\gameengines\godot-master\godot-master\drivers\vulkan\vulkan_context.h",14,1,1,,,,,,,,1
File,"D:\gameengines\godot-master\godot-master\drivers\vulkan\vulkan_hooks.h",4,1,1,,,,,,,,1
File,"D:\gameengines\godot-master\godot-master\drivers\wasapi\audio_driver_wasapi.cpp",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\drivers\wasapi\audio_driver_wasapi.h",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\drivers\windows\dir_access_windows.cpp",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\drivers\windows\dir_access_windows.h",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\drivers\windows\file_access_windows.cpp",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\drivers\windows\file_access_windows.h",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\drivers\winmidi\midi_driver_winmidi.cpp",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\drivers\winmidi\midi_driver_winmidi.h",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\drivers\xaudio2\audio_driver_xaudio2.cpp",27,3,6,,,,,,,,4
File,"D:\gameengines\godot-master\godot-master\drivers\xaudio2\audio_driver_xaudio2.h",10,1,1,,,,,,,,1
File,"D:\gameengines\godot-master\godot-master\editor\action_map_editor.cpp",90,3,17,,,,,,,,9
File,"D:\gameengines\godot-master\godot-master\editor\action_map_editor.h",54,2,6,,,,,,,,3
File,"D:\gameengines\godot-master\godot-master\editor\animation_bezier_editor.cpp",276,9,112,,,,,,,,46
File,"D:\gameengines\godot-master\godot-master\editor\animation_bezier_editor.h",57,2,6,,,,,,,,3
File,"D:\gameengines\godot-master\godot-master\editor\animation_track_editor.cpp",1201,6,117,,,,,,,,37
File,"D:\gameengines\godot-master\godot-master\editor\animation_track_editor.h",448,2,6,,,,,,,,3
File,"D:\gameengines\godot-master\godot-master\editor\animation_track_editor_plugins.cpp",205,4,19,,,,,,,,11
File,"D:\gameengines\godot-master\godot-master\editor\animation_track_editor_plugins.h",487,2,6,,,,,,,,3
File,"D:\gameengines\godot-master\godot-master\editor\audio_stream_preview.cpp",31,3,6,,,,,,,,3
File,"D:\gameengines\godot-master\godot-master\editor\audio_stream_preview.h",113,2,6,,,,,,,,3
File,"D:\gameengines\godot-master\godot-master\editor\code_editor.cpp",359,4,19,,,,,,,,13
File,"D:\gameengines\godot-master\godot-master\editor\code_editor.h",169,2,6,,,,,,,,3
File,"D:\gameengines\godot-master\godot-master\editor\connections_dialog.cpp",287,3,30,,,,,,,,9
File,"D:\gameengines\godot-master\godot-master\editor\connections_dialog.h",117,2,6,,,,,,,,3
File,"D:\gameengines\godot-master\godot-master\editor\create_dialog.cpp",146,4,14,,,,,,,,14
File,"D:\gameengines\godot-master\godot-master\editor\create_dialog.h",57,2,6,,,,,,,,3
File,"D:\gameengines\godot-master\godot-master\editor\debugger\debug_adapter\debug_adapter_parser.cpp",84,2,13,,,,,,,,11
File,"D:\gameengines\godot-master\godot-master\editor\debugger\debug_adapter\debug_adapter_parser.h",56,2,6,,,,,,,,3
File,"D:\gameengines\godot-master\godot-master\editor\debugger\debug_adapter\debug_adapter_protocol.cpp",147,4,39,,,,,,,,15
File,"D:\gameengines\godot-master\godot-master\editor\debugger\debug_adapter\debug_adapter_protocol.h",58,2,6,,,,,,,,3
File,"D:\gameengines\godot-master\godot-master\editor\debugger\debug_adapter\debug_adapter_server.cpp",11,3,7,,,,,,,,1
File,"D:\gameengines\godot-master\godot-master\editor\debugger\debug_adapter\debug_adapter_server.h",54,2,6,,,,,,,,3
File,"D:\gameengines\godot-master\godot-master\editor\debugger\debug_adapter\debug_adapter_types.h",19,1,2,,,,,,,,1
File,"D:\gameengines\godot-master\godot-master\editor\debugger\editor_debugger_inspector.cpp",50,3,16,,,,,,,,3
File,"D:\gameengines\godot-master\godot-master\editor\debugger\editor_debugger_inspector.h",112,2,6,,,,,,,,3
File,"D:\gameengines\godot-master\godot-master\editor\debugger\editor_debugger_node.cpp",155,2,16,,,,,,,,9
File,"D:\gameengines\godot-master\godot-master\editor\debugger\editor_debugger_node.h",65,2,6,,,,,,,,3
File,"D:\gameengines\godot-master\godot-master\editor\debugger\editor_debugger_server.cpp",23,2,7,,,,,,,,7
File,"D:\gameengines\godot-master\godot-master\editor\debugger\editor_debugger_server.h",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\editor\debugger\editor_debugger_tree.cpp",59,5,25,,,,,,,,9
File,"D:\gameengines\godot-master\godot-master\editor\debugger\editor_debugger_tree.h",54,2,6,,,,,,,,3
File,"D:\gameengines\godot-master\godot-master\editor\debugger\editor_file_server.cpp",54,6,32,,,,,,,,21
File,"D:\gameengines\godot-master\godot-master\editor\debugger\editor_file_server.h",54,2,6,,,,,,,,3
File,"D:\gameengines\godot-master\godot-master\editor\debugger\editor_performance_profiler.cpp",63,4,17,,,,,,,,3
File,"D:\gameengines\godot-master\godot-master\editor\debugger\editor_performance_profiler.h",54,2,6,,,,,,,,3
File,"D:\gameengines\godot-master\godot-master\editor\debugger\editor_profiler.cpp",95,4,25,,,,,,,,6
File,"D:\gameengines\godot-master\godot-master\editor\debugger\editor_profiler.h",55,2,6,,,,,,,,3
File,"D:\gameengines\godot-master\godot-master\editor\debugger\editor_visual_profiler.cpp",110,5,25,,,,,,,,9
File,"D:\gameengines\godot-master\godot-master\editor\debugger\editor_visual_profiler.h",55,2,6,,,,,,,,3
File,"D:\gameengines\godot-master\godot-master\editor\debugger\script_editor_debugger.cpp",296,3,65,,,,,,,,27
File,"D:\gameengines\godot-master\godot-master\editor\debugger\script_editor_debugger.h",62,2,6,,,,,,,,3
File,"D:\gameengines\godot-master\godot-master\editor\dependency_editor.cpp",144,4,24,,,,,,,,7
File,"D:\gameengines\godot-master\godot-master\editor\dependency_editor.h",272,2,6,,,,,,,,3
File,"D:\gameengines\godot-master\godot-master\editor\directory_create_dialog.cpp",23,3,9,,,,,,,,9
File,"D:\gameengines\godot-master\godot-master\editor\directory_create_dialog.h",54,2,6,,,,,,,,3
File,"D:\gameengines\godot-master\godot-master\editor\doc_tools.cpp",340,20,112,,,,,,,,52
File,"D:\gameengines\godot-master\godot-master\editor\doc_tools.h",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\editor\editor_about.cpp",19,2,7,,,,,,,,1
File,"D:\gameengines\godot-master\godot-master\editor\editor_about.h",54,2,6,,,,,,,,3
File,"D:\gameengines\godot-master\godot-master\editor\editor_asset_installer.cpp",88,4,14,,,,,,,,9
File,"D:\gameengines\godot-master\godot-master\editor\editor_asset_installer.h",54,2,6,,,,,,,,3
File,"D:\gameengines\godot-master\godot-master\editor\editor_atlas_packer.cpp",37,37,37,,,,,,,,16
File,"D:\gameengines\godot-master\godot-master\editor\editor_atlas_packer.h",1,1,1,,,,,,,,1
File,"D:\gameengines\godot-master\godot-master\editor\editor_audio_buses.cpp",209,3,26,,,,,,,,7
File,"D:\gameengines\godot-master\godot-master\editor\editor_audio_buses.h",278,2,6,,,,,,,,3
File,"D:\gameengines\godot-master\godot-master\editor\editor_autoload_settings.cpp",144,6,25,,,,,,,,11
File,"D:\gameengines\godot-master\godot-master\editor\editor_autoload_settings.h",55,2,6,,,,,,,,3
File,"D:\gameengines\godot-master\godot-master\editor\editor_build_profile.cpp",134,4,16,,,,,,,,9
File,"D:\gameengines\godot-master\godot-master\editor\editor_build_profile.h",130,2,6,,,,,,,,3
Module File,"D:\gameengines\godot-master\godot-master\editor\editor_builders.py",20,2,8,,,,,,,,3
File,"D:\gameengines\godot-master\godot-master\editor\editor_command_palette.cpp",65,3,13,,,,,,,,5
File,"D:\gameengines\godot-master\godot-master\editor\editor_command_palette.h",57,2,6,,,,,,,,3
File,"D:\gameengines\godot-master\godot-master\editor\editor_data.cpp",328,3,15,,,,,,,,13
File,"D:\gameengines\godot-master\godot-master\editor\editor_data.h",58,2,6,,,,,,,,3
File,"D:\gameengines\godot-master\godot-master\editor\editor_feature_profile.cpp",170,4,14,,,,,,,,11
File,"D:\gameengines\godot-master\godot-master\editor\editor_feature_profile.h",120,2,6,,,,,,,,3
File,"D:\gameengines\godot-master\godot-master\editor\editor_file_system.cpp",472,6,46,,,,,,,,26
File,"D:\gameengines\godot-master\godot-master\editor\editor_file_system.h",170,2,6,,,,,,,,3
File,"D:\gameengines\godot-master\godot-master\editor\editor_folding.cpp",58,5,14,,,,,,,,8
File,"D:\gameengines\godot-master\godot-master\editor\editor_folding.h",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\editor\editor_fonts.cpp",25,5,17,,,,,,,,1
File,"D:\gameengines\godot-master\godot-master\editor\editor_fonts.h",0,0,0,,,,,,,,0
File,"D:\gameengines\godot-master\godot-master\editor\editor_help.cpp",472,6,130,,,,,,,,20
File,"D:\gameengines\godot-master\godot-master\editor\editor_help.h",218,2,6,,,,,,,,3
File,"D:\gameengines\godot-master\godot-master\editor\editor_help_search.cpp",134,4,24,,,,,,,,9
File,"D:\gameengines\godot-master\godot-master\editor\editor_help_search.h",55,2,6,,,,,,,,3
File,"D:\gameengines\godot-master\godot-master\editor\editor_inspector.cpp",783,4,136,,,,,,,,36
File,"D:\gameengines\godot-master\godot-master\editor\editor_inspector.h",382,2,6,,,,,,,,3
File,"D:\gameengines\godot-master\godot-master\editor\editor_interface.cpp",75,1,6,,,,,,,,3
File,"D:\gameengines\godot-master\godot-master\editor\editor_interface.h",55,2,6,,,,,,,,3
File,"D:\gameengines\godot-master\godot-master\editor\editor_layouts_dialog.cpp",17,2,4,,,,,,,,1
File,"D:\gameengines\godot-master\godot-master\editor\editor_layouts_dialog.h",54,2,6,,,,,,,,3
File,"D:\gameengines\godot-master\godot-master\editor\editor_locale_dialog.cpp",64,5,19,,,,,,,,3
File,"D:\gameengines\godot-master\godot-master\editor\editor_locale_dialog.h",54,2,6,,,,,,,,3
File,"D:\gameengines\godot-master\godot-master\editor\editor_log.cpp",64,3,16,,,,,,,,4
File,"D:\gameengines\godot-master\godot-master\editor\editor_log.h",72,2,6,,,,,,,,3
File,"D:\gameengines\godot-master\godot-master\editor\editor_native_shader_source_visualizer.cpp",6,2,4,,,,,,,,1
File,"D:\gameengines\godot-master\godot-master\editor\editor_native_shader_source_visualizer.h",54,2,6,,,,,,,,3
File,"D:\gameengines\godot-master\godot-master\editor\editor_node.cpp",1365,5,119,,,,,,,,70
File,"D:\gameengines\godot-master\godot-master\editor\editor_node.h",93,1,6,,,,,,,,3
File,"D:\gameengines\godot-master\godot-master\editor\editor_paths.cpp",44,3,27,,,,,,,,3
File,"D:\gameengines\godot-master\godot-master\editor\editor_paths.h",55,2,6,,,,,,,,3
File,"D:\gameengines\godot-master\godot-master\editor\editor_plugin.cpp",83,1,4,,,,,,,,3
File,"D:\gameengines\godot-master\godot-master\editor\editor_plugin.h",97,1,6,,,,,,,,3
File,"D:\gameengines\godot-master\godot-master\editor\editor_plugin_settings.cpp",30,4,10,,,,,,,,4
File,"D:\gameengines\godot-master\godot-master\editor\editor_plugin_settings.h",54,2,6,,,,,,,,3
File,"D:\gameengines\godot-master\godot-master\editor\editor_properties.cpp",670,3,74,,,,,,,,53
File,"D:\gameengines\godot-master\godot-master\editor\editor_properties.h",1728,2,6,,,,,,,,3
File,"D:\gameengines\godot-master\godot-master\editor\editor_properties_array_dict.cpp",226,4,60,,,,,,,,6
File,"D:\gameengines\godot-master\godot-master\editor\editor_properties_array_dict.h",271,2,6,,,,,,,,3
File,"D:\gameengines\godot-master\godot-master\editor\editor_properties_vector.cpp",49,3,12,,,,,,,,6
