Kind,Name,Essential,Cyclomatic,CyclomaticModified,CyclomaticStrict
Public Function,"UserCameraOptionsBuilder::add_backFileData",1,1,1,1
Public Function,"UserCameraOptionsBuilder::add_cameraFlag",1,1,1,1
Public Function,"UserCameraOptionsBuilder::add_downFileData",1,1,1,1
Public Function,"UserCameraOptionsBuilder::add_farClip",1,1,1,1
Public Function,"UserCameraOptionsBuilder::add_forwardFileData",1,1,1,1
Public Function,"UserCameraOptionsBuilder::add_fov",1,1,1,1
Public Function,"UserCameraOptionsBuilder::add_leftFileData",1,1,1,1
Public Function,"UserCameraOptionsBuilder::add_nearClip",1,1,1,1
Public Function,"UserCameraOptionsBuilder::add_node3DOption",1,1,1,1
Public Function,"UserCameraOptionsBuilder::add_rightFileData",1,1,1,1
Public Function,"UserCameraOptionsBuilder::add_skyBoxEnabled",1,1,1,1
Public Function,"UserCameraOptionsBuilder::add_upFileData",1,1,1,1
Public Function,"UserDefaultTest::UserDefaultTest",1,1,1,1
Public Static Function,"UserDefaultTest::create",1,2,2,3
Private Function,"UserDefaultTest::doTest",1,1,1,1
Private Function,"UserDefaultTest::printValue",1,2,2,2
Public Virtual Function,"UserDefaultTest::~UserDefaultTest",1,1,1,1
Public Function,"UserDefaultTests::UserDefaultTests",1,1,1,1
Protected Function,"VBOFullTest::VBOFullTest",1,2,2,2
Public Static Function,"VBOFullTest::create",1,2,2,3
Public Virtual Const Function,"VBOFullTest::subtitle",1,1,1,1
Public Virtual Const Function,"VBOFullTest::title",1,1,1,1
Protected Virtual Function,"VBOFullTest::~VBOFullTest",1,1,1,1
Public Function,"VRTest1::VRTest1",1,1,1,1
Public Static Function,"VRTest1::create",1,2,2,3
Public Virtual Const Function,"VRTest1::subtitle",1,1,1,1
Public Virtual Const Function,"VRTest1::title",1,1,1,1
Public Function,"VRTests::VRTests",1,1,1,1
Public Const Function,"ValueTest::constFunc",1,1,1,1
Public Static Function,"ValueTest::create",1,2,2,3
Public Virtual Function,"ValueTest::onEnter",1,1,1,1
Public Virtual Const Function,"ValueTest::subtitle",1,1,1,1
Function,"Verify",1,1,1,8
Function,"Verify",1,1,1,9
Function,"Verify",1,1,1,17
Function,"Verify",1,1,1,11
Function,"VerifyCSParseBinaryBuffer",1,1,1,1
Function,"VerifyLanguageSetBuffer",1,1,1,1
Function,"VerifyNode3DOptionBuffer",1,1,1,1
Function,"VerifyTabControlOptionBuffer",1,1,1,1
Public Function,"VertexAttachment::VertexAttachment",1,1,1,1
Public Function,"VertexAttachment::computeWorldVertices",1,1,1,1
Public Function,"VertexAttachment::computeWorldVertices",1,1,1,1
Public Function,"VertexAttachment::computeWorldVertices",1,1,1,1
Public Function,"VertexAttachment::computeWorldVertices",1,10,10,10
Public Function,"VertexAttachment::copyTo",1,1,1,1
Public Function,"VertexAttachment::getBones",1,1,1,1
Public Function,"VertexAttachment::getDeformAttachment",1,1,1,1
Public Function,"VertexAttachment::getId",1,1,1,1
Public Function,"VertexAttachment::getNextID",1,1,1,1
Public Const Function,"VertexAttachment::getRTTI",1,1,1,1
Public Function,"VertexAttachment::getVertices",1,1,1,1
Public Function,"VertexAttachment::getWorldVerticesLength",1,1,1,1
Public Function,"VertexAttachment::setDeformAttachment",1,1,1,1
Public Function,"VertexAttachment::setWorldVerticesLength",1,1,1,1
Public Function,"VertexAttachment::~VertexAttachment",1,1,1,1
Public Static Function,"VibrateControlTest::create",1,2,2,3
Public Virtual Function,"VibrateControlTest::init",1,1,1,1
Public Virtual Const Function,"VibrateControlTest::title",1,1,1,1
Public Virtual Function,"VibrateControlTest::~VibrateControlTest",1,1,1,1
Public Virtual Function,"VibrateTestDemo::onExit",1,1,1,1
Public Virtual Const Function,"VibrateTestDemo::title",1,1,1,1
Public Function,"VibrateTests::VibrateTests",1,1,1,1
Public Static Function,"VideoPlayerTest::create",1,2,2,3
Private Function,"VideoPlayerTest::createSlider",1,1,1,1
Private Function,"VideoPlayerTest::createVideo",1,1,1,1
Public Virtual Function,"VideoPlayerTest::init",1,2,2,2
Public Function,"VideoPlayerTest::menuCloseCallback",1,1,1,1
Public Function,"VideoPlayerTest::menuFullScreenCallback",1,2,2,2
Public Function,"VideoPlayerTest::menuHintCallback",1,2,2,2
Public Function,"VideoPlayerTest::menuLoopCallback",1,3,3,3
Public Function,"VideoPlayerTest::menuOnlineVideoCallback",1,2,2,2
Public Function,"VideoPlayerTest::menuPauseCallback",1,2,2,2
Public Function,"VideoPlayerTest::menuRatioCallback",1,2,2,2
Public Function,"VideoPlayerTest::menuResourceVideoCallback",1,2,2,2
Public Function,"VideoPlayerTest::menuResumeCallback",1,2,2,2
Public Function,"VideoPlayerTest::menuStopCallback",1,2,2,2
Public Function,"VideoPlayerTest::sliderCallback",1,2,2,3
Public Function,"VideoPlayerTest::videoEventCallback",1,5,2,5
Public Function,"VideoPlayerTests::VideoPlayerTests",1,1,1,1
Public Static Function,"VisibleRect::bottom",1,1,1,1
Public Static Function,"VisibleRect::bottom",1,1,1,1
Public Static Function,"VisibleRect::center",1,1,1,1
Public Static Function,"VisibleRect::center",1,1,1,1
Public Static Function,"VisibleRect::getVisibleRect",1,1,1,1
Public Static Function,"VisibleRect::getVisibleRect",1,1,1,1
Private Static Function,"VisibleRect::lazyInit",1,1,1,1
Private Static Function,"VisibleRect::lazyInit",1,1,1,1
Public Static Function,"VisibleRect::left",1,1,1,1
Public Static Function,"VisibleRect::left",1,1,1,1
Public Static Function,"VisibleRect::leftBottom",1,1,1,1
Public Static Function,"VisibleRect::leftBottom",1,1,1,1
Public Static Function,"VisibleRect::leftTop",1,1,1,1
Public Static Function,"VisibleRect::leftTop",1,1,1,1
Public Static Function,"VisibleRect::right",1,1,1,1
Public Static Function,"VisibleRect::right",1,1,1,1
Public Static Function,"VisibleRect::rightBottom",1,1,1,1
Public Static Function,"VisibleRect::rightBottom",1,1,1,1
Public Static Function,"VisibleRect::rightTop",1,1,1,1
Public Static Function,"VisibleRect::rightTop",1,1,1,1
Public Static Function,"VisibleRect::top",1,1,1,1
Public Static Function,"VisibleRect::top",1,1,1,1
Public Static Function,"VisitSceneGraph::create",1,2,2,3
Public Virtual Function,"VisitSceneGraph::initWithQuantityOfNodes",1,1,1,1
Public Virtual Const Function,"VisitSceneGraph::subtitle",1,1,1,1
Public Virtual Function,"VisitSceneGraph::testName",1,1,1,1
Public Virtual Const Function,"VisitSceneGraph::title",1,1,1,1
Public Virtual Function,"VisitSceneGraph::update",1,1,1,1
Public Virtual Function,"VisitSceneGraph::updateQuantityOfNodes",1,5,5,5
Public Function,"Waves3DDemo::Waves3DDemo",1,1,1,1
Public Static Function,"Waves3DDemo::create",1,2,2,3
Protected Virtual Function,"Waves3DDemo::createEffect",1,1,1,1
Public Function,"WavesDemo::WavesDemo",1,1,1,1
Public Static Function,"WavesDemo::create",1,2,2,3
Protected Virtual Function,"WavesDemo::createEffect",1,1,1,1
Public Function,"WavesTiles3DDemo::WavesTiles3DDemo",1,1,1,1
Public Static Function,"WavesTiles3DDemo::create",1,2,2,3
Protected Virtual Function,"WavesTiles3DDemo::createEffect",1,1,1,1
Public Function,"WebSocket::onConnectionClosed",6,7,7,7
Public Function,"WebSocket::onConnectionError",1,2,2,2
Public Function,"WebSocket::onConnectionOpened",1,2,2,3
Public Function,"WebSocket::onSocketCallback",1,11,2,11
Public Function,"WebSocketCloseTest::WebSocketCloseTest",1,2,2,2
Public Static Function,"WebSocketCloseTest::create",1,2,2,3
Public Virtual Function,"WebSocketCloseTest::onClose",1,3,3,3
Public Virtual Function,"WebSocketCloseTest::onError",1,1,1,1
Public Virtual Function,"WebSocketCloseTest::onMessage",1,1,1,1
Public Virtual Function,"WebSocketCloseTest::onOpen",1,1,1,1
Public Virtual Const Function,"WebSocketCloseTest::subtitle",1,1,1,1
Public Virtual Const Function,"WebSocketCloseTest::title",1,1,1,1
Public Virtual Function,"WebSocketCloseTest::~WebSocketCloseTest",1,2,2,2
Public Function,"WebSocketDelayTest::WebSocketDelayTest",1,1,1,1
Public Static Function,"WebSocketDelayTest::create",1,2,2,3
Public Function,"WebSocketDelayTest::doReceiveText",1,2,2,2
Public Function,"WebSocketDelayTest::doSendText",1,2,2,2
Public Function,"WebSocketDelayTest::getNowMircroSeconds",1,1,1,1
Public Virtual Function,"WebSocketDelayTest::onClose",1,3,3,3
Public Virtual Function,"WebSocketDelayTest::onError",1,2,2,2
Public Virtual Function,"WebSocketDelayTest::onExit",1,2,2,2
Public Function,"WebSocketDelayTest::onMenuSendTextClicked",1,3,3,3
Public Virtual Function,"WebSocketDelayTest::onMessage",1,2,2,2
Public Virtual Function,"WebSocketDelayTest::onOpen",1,2,2,2
Public Function,"WebSocketDelayTest::startTestCallback",1,3,3,3
Public Virtual Const Function,"WebSocketDelayTest::title",1,1,1,1
Public Virtual Function,"WebSocketDelayTest::~WebSocketDelayTest",1,1,1,1
Public Function,"WebSocketTest::WebSocketTest",1,1,1,1
Public Static Function,"WebSocketTest::create",1,2,2,3
Public Virtual Function,"WebSocketTest::onClose",1,5,5,5
Public Virtual Function,"WebSocketTest::onError",1,4,4,4
Public Virtual Function,"WebSocketTest::onExit",1,4,4,4
Public Function,"WebSocketTest::onMenuSendBinaryClicked",1,3,3,3
Public Function,"WebSocketTest::onMenuSendMultipleTextClicked",1,4,4,4
Public Function,"WebSocketTest::onMenuSendTextClicked",1,3,3,3
Public Virtual Function,"WebSocketTest::onMessage",1,4,4,4
Public Virtual Function,"WebSocketTest::onOpen",1,4,4,4
Public Function,"WebSocketTest::startTestCallback",1,7,7,7
Public Virtual Const Function,"WebSocketTest::title",1,1,1,1
Public Virtual Function,"WebSocketTest::~WebSocketTest",1,1,1,1
Public Function,"WebSocketTests::WebSocketTests",1,1,1,1
Public Static Function,"WebViewTest::create",1,2,2,3
Public Virtual Function,"WebViewTest::init",1,2,2,2
Public Function,"WebViewTest::onWebViewDidFailLoading",1,2,2,2
Public Function,"WebViewTest::onWebViewDidFinishLoading",1,2,2,2
Public Function,"WebViewTest::onWebViewShouldStartLoading",1,2,2,2
Public Function,"WebViewTests::WebViewTests",1,1,1,1
Public Const Function,"WidgetOptions::Verify",1,1,1,29
Public Const Function,"WidgetOptions::actionTag",1,1,1,1
Public Const Function,"WidgetOptions::alpha",1,1,1,1
Public Const Function,"WidgetOptions::anchorPoint",1,1,1,1
Public Const Function,"WidgetOptions::callBackName",1,1,1,1
Public Const Function,"WidgetOptions::callBackType",1,1,1,1
Public Const Function,"WidgetOptions::color",1,1,1,1
Public Const Function,"WidgetOptions::customProperty",1,1,1,1
Public Const Function,"WidgetOptions::flipX",1,1,1,1
Public Const Function,"WidgetOptions::flipY",1,1,1,1
Public Const Function,"WidgetOptions::frameEvent",1,1,1,1
Public Const Function,"WidgetOptions::ignoreSize",1,1,1,1
Public Const Function,"WidgetOptions::layoutComponent",1,1,1,1
Public Const Function,"WidgetOptions::name",1,1,1,1
Public Const Function,"WidgetOptions::position",1,1,1,1
Public Const Function,"WidgetOptions::rotationSkew",1,1,1,1
Public Const Function,"WidgetOptions::scale",1,1,1,1
Public Const Function,"WidgetOptions::size",1,1,1,1
Public Const Function,"WidgetOptions::tag",1,1,1,1
Public Const Function,"WidgetOptions::touchEnabled",1,1,1,1
Public Const Function,"WidgetOptions::visible",1,1,1,1
Public Const Function,"WidgetOptions::zOrder",1,1,1,1
Public Function,"WidgetOptionsBuilder::Finish",1,1,1,1
Public Function,"WidgetOptionsBuilder::WidgetOptionsBuilder",1,1,1,1
Public Function,"WidgetOptionsBuilder::add_actionTag",1,1,1,1
Public Function,"WidgetOptionsBuilder::add_alpha",1,1,1,1
Public Function,"WidgetOptionsBuilder::add_anchorPoint",1,1,1,1
Public Function,"WidgetOptionsBuilder::add_callBackName",1,1,1,1
Public Function,"WidgetOptionsBuilder::add_callBackType",1,1,1,1
Public Function,"WidgetOptionsBuilder::add_color",1,1,1,1
Public Function,"WidgetOptionsBuilder::add_customProperty",1,1,1,1
Public Function,"WidgetOptionsBuilder::add_flipX",1,1,1,1
Public Function,"WidgetOptionsBuilder::add_flipY",1,1,1,1
Public Function,"WidgetOptionsBuilder::add_frameEvent",1,1,1,1
Public Function,"WidgetOptionsBuilder::add_ignoreSize",1,1,1,1
Public Function,"WidgetOptionsBuilder::add_layoutComponent",1,1,1,1
Public Function,"WidgetOptionsBuilder::add_name",1,1,1,1
Public Function,"WidgetOptionsBuilder::add_position",1,1,1,1
Public Function,"WidgetOptionsBuilder::add_rotationSkew",1,1,1,1
Public Function,"WidgetOptionsBuilder::add_scale",1,1,1,1
Public Function,"WidgetOptionsBuilder::add_size",1,1,1,1
Public Function,"WidgetOptionsBuilder::add_tag",1,1,1,1
Public Function,"WidgetOptionsBuilder::add_touchEnabled",1,1,1,1
Public Function,"WidgetOptionsBuilder::add_visible",1,1,1,1
Public Function,"WidgetOptionsBuilder::add_zOrder",1,1,1,1
Public Function,"WindowEventsTest::WindowEventsTest",1,1,1,1
Public Static Function,"WindowEventsTest::create",1,2,2,3
Public Virtual Const Function,"WindowEventsTest::subtitle",1,1,1,1
Public Virtual Const Function,"WindowEventsTest::title",1,1,1,1
Public Static Function,"WindowTestFullscreen1::create",1,2,2,3
Public Static Function,"WindowTestFullscreen2::create",1,2,2,3
Public Static Function,"WindowTestWindowed1::create",1,2,2,3
Public Static Function,"WindowTestWindowed2::create",1,2,2,3
Static Function,"WriteMemoryCallback",1,2,2,2
Public Virtual Const Function,"ZipTest::title",1,1,1,1
Public Function,"ZipTests::ZipTests",1,1,1,1
Public Static Function,"ZoomFlipAngularLeftOver::create",1,1,1,1
Public Static Function,"ZoomFlipAngularRightOver::create",1,1,1,1
Public Static Function,"ZoomFlipXLeftOver::create",1,1,1,1
Public Static Function,"ZoomFlipXRightOver::create",1,1,1,1
Public Static Function,"ZoomFlipYDownOver::create",1,1,1,1
Public Static Function,"ZoomFlipYUpOver::create",1,1,1,1
Public Static Function,"ZwoptexGenericTest::create",1,2,2,3
Public Function,"ZwoptexGenericTest::flipSprites",1,6,3,6
Public Virtual Function,"ZwoptexGenericTest::onEnter",1,1,1,1
Public Function,"ZwoptexGenericTest::startIn05Secs",1,1,1,1
Public Virtual Const Function,"ZwoptexGenericTest::subtitle",1,1,1,1
Public Virtual Const Function,"ZwoptexGenericTest::title",1,1,1,1
Public Virtual Function,"ZwoptexGenericTest::~ZwoptexGenericTest",1,1,1,1
Public Function,"ZwoptexTests::ZwoptexTests",1,1,1,1
Function,"__BEGIN_DECLS",1,1,1,1
Function,"__END_DECLS",1,1,1,1
Function,"__END_DECLS",1,1,1,1
Function,"__attribute__",1,2,2,2
Static Function,"__checkMathUtilResult",1,3,3,3
Function,"_detachCurrentThread",1,1,1,1
Static Function,"_eraseDownloaderAndroid",1,1,1,1
Static Function,"_findDownloaderAndroid",1,2,2,2
Function,"_getClassID",1,3,3,3
Static Function,"_getTexture",1,3,3,3
Static Function,"_insertDownloaderAndroid",1,1,1,1
Static Function,"_isNan",1,1,1,1
Static Function,"_nativeOnFinish",3,7,7,7
Static Function,"_nativeOnProgress",1,4,4,4
Static Function,"_registerNativeMethods",3,6,6,6
Function,"_tWinMain",1,1,1,1
Function,"_tWinMain",1,1,1,1
Function,"_tWinMain",1,1,1,1
Function,"_tWinMain",1,1,1,1
Function,"_tWinMain",1,1,1,1
Function,"_tWinMain",1,1,1,1
Function,"_tWinMain",1,1,1,1
Static Function,"_winLog",4,5,5,5
Function,"a",1,1,1,1
Function,"action",1,1,1,1
Static Function,"addImageToDemo",1,1,1,1
Function,"addNextButton",1,1,1,1
Function,"affinetransform_to_luaval",1,2,2,2
Function,"animationInfo_to_luaval",1,2,2,2
Function,"applyCurSkin",4,4,4,4
Static Function,"applyPadding",1,1,1,1
Function,"array_to_luaval",5,16,16,19
Function,"array_to_valuevector_deprecated",1,8,8,8
Function Template,"array_to_vector_t_deprecated",1,4,4,4
Function,"atitc_decode",1,6,4,6
Static Function,"atitc_decode_block",1,9,9,9
Function,"atof",1,3,3,4
Function,"audioLog",1,1,1,1
Static Function,"audio_bytes_per_sample",1,7,2,7
Static Function,"audio_channel_count_from_out_mask",3,3,2,3
Static Function,"audio_channel_mask_from_representation_and_bits",1,1,1,1
Static Function,"audio_channel_mask_get_bits",1,1,1,1
Static Function,"audio_channel_mask_get_representation",1,1,1,1
Static Function,"audio_channel_out_mask_from_count",10,10,2,10
Static Function,"audio_is_linear_pcm",1,1,1,1
Static Function,"audio_is_valid_format",4,20,3,20
Function,"autotest.ANDROID_BUILD",1,1,1,1
Function,"autotest.ANDROID_BUILD.buildAndRun",1,2,2,2
Function,"autotest.ANDROID_BUILD.buildProj",1,2,2,2
Function,"autotest.ANDROID_BUILD.checkDevice",1,2,2,2
Function,"autotest.ANDROID_BUILD.cleanProj",1,3,3,3
Function,"autotest.ANDROID_BUILD.installProj",1,2,2,2
Function,"autotest.ANDROID_BUILD.openProj",1,2,2,2
Function,"autotest.ANDROID_BUILD.updateProperty",1,1,1,1
Function,"autotest.MAC_BUILD",1,1,1,1
Function,"autotest.MAC_BUILD.buildAndRun",3,4,4,4
Function,"autotest.MAC_BUILD.buildProj",1,2,2,2
Function,"autotest.MAC_BUILD.cleanProj",1,2,2,2
Function,"autotest.MAC_BUILD.openProj",1,2,2,2
Function,"autotest.autotest",4,8,8,8
Function,"autotest.getADBDeviceIP",4,4,4,4
Function,"autotest.main",1,3,3,3
Function,"b",1,1,1,1
Function,"blendfunc_to_luaval",1,2,2,2
Static Function,"calculateDeltaTime",1,1,1,1
Function,"calculateNamespacePath",1,3,3,3
Function,"callback",1,3,3,3
Function,"callback",1,1,1,1
Function,"captureNode",1,3,3,3
Function,"captureScreen",1,3,3,3
Function,"cc_assert_script_compatible",1,2,2,3
Function,"cc_fps_images_len",1,1,1,1
Function Template,"ccmap_string_key_to_luaval",1,7,7,7
Function,"ccvalue_to_luaval",1,9,2,9
Function,"ccvaluemap_to_luaval",1,11,4,11
Function,"ccvaluemapintkey_to_luaval",1,11,4,11
Function,"ccvaluevector_to_luaval",1,11,4,11
Function,"ccvector_float_to_luaval",1,3,3,3
Function,"ccvector_int_to_luaval",1,3,3,3
Function,"ccvector_std_string_to_luaval",1,3,3,3
Function Template,"ccvector_to_luaval",4,8,8,8
Function,"ccvector_ushort_to_luaval",1,3,3,3
Function,"channelCallback",1,2,2,3
Static Function,"checkDownloader",1,1,1,1
Function,"check_for_error",1,2,2,3
Static Function,"chooseModifier",4,5,5,5
Function,"ci-dailybuild-android.check_current_3rd_libs",3,5,5,5
Function,"ci-dailybuild-android.close_db",1,1,1,1
Function,"ci-dailybuild-android.connect_db",1,1,1,1
Function,"ci-dailybuild-android.main",1,5,5,5
Function,"ci-dailybuild-android.save_build_stats",1,1,1,1
Function,"ci-dailybuild-android.scan_all_libs",4,4,4,4
Function,"ci-dailybuild-android.sendEmail",1,2,2,2
Function,"ci-dailybuild-android.send_mail",1,2,2,2
Function,"ci-dailybuild-android.strip_android_libs",1,1,1,1
Function,"ci-release-test.check_current_3rd_libs",3,6,6,6
Function,"ci-release-test.main",6,10,10,10
Function,"ci-release-test.make_temp_dir",1,5,5,5
Function,"ci-release-test.set_description",1,2,2,2
Static Function,"clamp",1,3,3,3
Static Function,"clamp",1,3,3,3
Static Function,"clamp16",1,2,2,2
Static Function,"clamp16_from_float",1,3,3,3
Static Function,"clamp24_from_float",3,4,4,4
Static Function,"clamp24_from_q8_23",3,3,3,3
Static Function,"clamp32_from_float",3,4,4,4
Static Function,"clamp8_from_float",3,3,3,3
Static Function,"clampq4_27_from_float",3,4,4,4
Function,"clearResponseAndRequestQueue",1,5,5,6
Static Function,"cloneEventListenerControllerHandler",1,9,4,10
Static Function,"cloneFocusHandler",1,7,7,8
Static Function,"cloneKeyboardHandler",1,5,4,6
Static Function,"cloneMouseHandler",1,7,4,8
Static Function,"cloneTouchAllAtOnceHandler",1,7,4,8
Static Function,"cloneTouchOneByOneHandler",1,7,4,8
Static Function,"close_func",1,1,1,1
Function,"cocos-2dx-develop-base-repo.check_ret",1,2,2,2
Function,"cocos-2dx-pull-request-build.clean_workspace",1,1,1,1
Function,"cocos-console-test.addConsoleListenOnTCP",1,4,4,4
Function,"cocos-console-test.appendToResult",1,1,1,1
Function,"cocos-console-test.build_run",1,4,4,4
Function,"cocos-console-test.clean_project",1,2,2,2
Function,"cocos-console-test.close_proj",1,3,3,3
Function,"cocos-console-test.cocos_project",1,10,10,10
Function,"cocos-console-test.getAndroidDevices",1,3,3,3
Function,"cocos-console-test.getPackageSize",1,4,4,4
Function,"cocos-console-test.getdirsize",1,2,2,2
Function,"cocos-console-test.main",1,2,2,2
Function,"cocos-console-test.myThread.__init__",1,1,1,1
Function,"cocos-console-test.myThread.run",4,4,4,4
Function,"cocos-console-test.sendEmail",1,1,1,1
Function,"cocos-console-test.send_mail",1,2,2,2
Function,"cocos-console-test.start_android_simulator",1,3,3,3
Public Function,"cocos2d::AABB::AABB",1,1,1,1
Public Function,"cocos2d::AABB::AABB",1,1,1,1
Public Const Function,"cocos2d::AABB::containPoint",7,7,7,7
Public Function,"cocos2d::AABB::getCenter",1,1,1,1
Public Const Function,"cocos2d::AABB::getCorners",1,1,1,1
Public Const Function,"cocos2d::AABB::intersects",1,1,1,12
Public Const Function,"cocos2d::AABB::isEmpty",1,1,1,3
Public Function,"cocos2d::AABB::merge",1,1,1,1
Public Function,"cocos2d::AABB::reset",1,1,1,1
Public Function,"cocos2d::AABB::set",1,1,1,1
Public Function,"cocos2d::AABB::transform",1,2,2,2
Public Function,"cocos2d::AABB::updateMinMax",1,8,8,8
Public Function,"cocos2d::AccelAmplitude::AccelAmplitude",1,1,1,1
Public Virtual Const Function,"cocos2d::AccelAmplitude::clone",1,2,2,2
Public Static Function,"cocos2d::AccelAmplitude::create",1,2,2,3
Public Const Function,"cocos2d::AccelAmplitude::getRate",1,1,1,1
Public Function,"cocos2d::AccelAmplitude::initWithAction",1,2,2,2
Public Virtual Const Function,"cocos2d::AccelAmplitude::reverse",1,2,2,2
Public Function,"cocos2d::AccelAmplitude::setRate",1,1,1,1
Public Virtual Function,"cocos2d::AccelAmplitude::startWithTarget",1,1,1,1
Public Virtual Function,"cocos2d::AccelAmplitude::update",1,1,1,1
Public Virtual Function,"cocos2d::AccelAmplitude::~AccelAmplitude",1,2,2,2
Public Function,"cocos2d::AccelDeccelAmplitude::AccelDeccelAmplitude",1,1,1,1
Public Virtual Const Function,"cocos2d::AccelDeccelAmplitude::clone",1,2,2,2
Public Static Function,"cocos2d::AccelDeccelAmplitude::create",1,2,2,3
Public Const Function,"cocos2d::AccelDeccelAmplitude::getRate",1,1,1,1
Public Function,"cocos2d::AccelDeccelAmplitude::initWithAction",1,2,2,2
Public Virtual Const Function,"cocos2d::AccelDeccelAmplitude::reverse",1,2,2,2
Public Function,"cocos2d::AccelDeccelAmplitude::setRate",1,1,1,1
Public Virtual Function,"cocos2d::AccelDeccelAmplitude::startWithTarget",1,1,1,1
Public Virtual Function,"cocos2d::AccelDeccelAmplitude::update",1,2,2,2
Public Virtual Function,"cocos2d::AccelDeccelAmplitude::~AccelDeccelAmplitude",1,3,3,3
Public Function,"cocos2d::Action::Action",1,2,2,2
Public Virtual Const Function,"cocos2d::Action::clone",1,1,1,1
Public Virtual Const Function,"cocos2d::Action::description",1,1,1,1
Public Const Function,"cocos2d::Action::getFlags",1,1,1,1
Public Const Function,"cocos2d::Action::getOriginalTarget",1,1,1,1
Public Const Function,"cocos2d::Action::getTag",1,1,1,1
Public Const Function,"cocos2d::Action::getTarget",1,1,1,1
Public Virtual Const Function,"cocos2d::Action::isDone",1,1,1,1
Public Virtual Const Function,"cocos2d::Action::reverse",1,1,1,1
Public Function,"cocos2d::Action::setFlags",1,1,1,1
Public Function,"cocos2d::Action::setOriginalTarget",1,1,1,1
Public Function,"cocos2d::Action::setTag",1,1,1,1
Public Function,"cocos2d::Action::setTarget",1,1,1,1
Public Virtual Function,"cocos2d::Action::startWithTarget",1,1,1,1
Public Virtual Function,"cocos2d::Action::step",1,2,2,2
Public Virtual Function,"cocos2d::Action::stop",1,1,1,1
Public Virtual Function,"cocos2d::Action::update",1,2,2,2
Public Virtual Function,"cocos2d::Action::~Action",1,2,2,2
Public Function,"cocos2d::ActionCamera::ActionCamera",1,1,1,1
Public Virtual Const Function,"cocos2d::ActionCamera::clone",1,2,2,2
Public Const Function,"cocos2d::ActionCamera::getCenter",1,1,1,1
Public Const Function,"cocos2d::ActionCamera::getEye",1,1,1,1
Public Const Function,"cocos2d::ActionCamera::getUp",1,1,1,1
Protected Function,"cocos2d::ActionCamera::restore",1,1,1,1
Public Virtual Const Function,"cocos2d::ActionCamera::reverse",1,1,1,1
Public Function,"cocos2d::ActionCamera::setCenter",1,1,1,1
Public Function,"cocos2d::ActionCamera::setEye",1,1,1,1
Public Function,"cocos2d::ActionCamera::setEye",1,1,1,1
Public Function,"cocos2d::ActionCamera::setUp",1,1,1,1
Public Virtual Function,"cocos2d::ActionCamera::startWithTarget",1,1,1,1
Protected Function,"cocos2d::ActionCamera::updateTransform",1,3,3,3
Public Virtual Function,"cocos2d::ActionCamera::~ActionCamera",1,1,1,1
Public Function,"cocos2d::ActionEase::ActionEase",1,1,1,1
Public Virtual Function,"cocos2d::ActionEase::getInnerAction",1,1,1,1
Public Function,"cocos2d::ActionEase::initWithAction",3,3,3,3
Public Virtual Function,"cocos2d::ActionEase::startWithTarget",1,2,2,3
Public Virtual Function,"cocos2d::ActionEase::stop",1,2,2,2
Public Virtual Function,"cocos2d::ActionEase::update",1,1,1,1
Public Virtual Function,"cocos2d::ActionEase::~ActionEase",1,3,3,3
Public Function,"cocos2d::ActionFloat::ActionFloat",1,1,1,1
Public Virtual Const Function,"cocos2d::ActionFloat::clone",1,1,1,1
Public Static Function,"cocos2d::ActionFloat::create",1,2,2,3
Public Function,"cocos2d::ActionFloat::initWithDuration",1,2,2,2
Public Virtual Const Function,"cocos2d::ActionFloat::reverse",1,1,1,1
Public Virtual Function,"cocos2d::ActionFloat::startWithTarget",1,1,1,1
Public Virtual Function,"cocos2d::ActionFloat::update",1,2,2,2
Public Virtual Function,"cocos2d::ActionFloat::~ActionFloat",1,1,1,1
Public Virtual Const Function,"cocos2d::ActionInstant::clone",1,1,1,1
Public Virtual Const Function,"cocos2d::ActionInstant::isDone",1,1,1,1
Public Virtual Const Function,"cocos2d::ActionInstant::reverse",1,1,1,1
Public Virtual Function,"cocos2d::ActionInstant::startWithTarget",1,1,1,1
Public Virtual Function,"cocos2d::ActionInstant::step",3,3,3,3
Public Virtual Function,"cocos2d::ActionInstant::update",1,1,1,1
Public Virtual Const Function,"cocos2d::ActionInterval::clone",1,1,1,1
Public Function,"cocos2d::ActionInterval::getAmplitudeRate",1,1,1,1
Public Function,"cocos2d::ActionInterval::getElapsed",1,1,1,1
Public Function,"cocos2d::ActionInterval::initWithDuration",1,1,1,1
Public Virtual Const Function,"cocos2d::ActionInterval::isDone",1,1,1,1
Public Virtual Const Function,"cocos2d::ActionInterval::reverse",1,1,1,1
Protected Function,"cocos2d::ActionInterval::sendUpdateEventToScript",3,3,3,3
Public Function,"cocos2d::ActionInterval::setAmplitudeRate",1,1,1,1
Public Virtual Function,"cocos2d::ActionInterval::startWithTarget",1,1,1,1
Public Virtual Function,"cocos2d::ActionInterval::step",1,3,3,3
Public Function,"cocos2d::ActionManager::ActionManager",1,1,1,1
Protected Function,"cocos2d::ActionManager::actionAllocWithHashElement",1,3,3,3
Public Virtual Function,"cocos2d::ActionManager::addAction",35,62,42,64
Protected Function,"cocos2d::ActionManager::deleteHashElement",1,11,11,12
Public Virtual Const Function,"cocos2d::ActionManager::getActionByTag",24,31,21,31
