Kind,Name,Essential,Cyclomatic,CyclomaticModified,CyclomaticStrict
Function,"ext.utils.as_bytes",1,1,1,1
Function,"ext.utils.as_refid",1,1,1,1
Function,"ext.utils.as_refuri",1,1,1,1
Function,"ext.utils.as_unicode",1,1,1,1
Function,"ext.utils.as_unicode",1,1,1,1
Function,"ext.utils.get_descname",4,4,4,4
Function,"ext.utils.get_fullname",3,3,3,3
Function,"ext.utils.get_ids",6,6,6,6
Function,"ext.utils.get_name",1,1,1,1
Function,"ext.utils.get_refid",1,2,2,2
Function,"ext.utils.get_refuri",1,1,1,1
Function,"ext.utils.get_sectionname",3,3,3,3
Function,"ext.utils.geterror",1,1,1,1
Function,"ext.utils.isections",1,3,3,3
Function,"fastPixelColor",3,4,4,4
Function,"fastPixelColorNolock",1,7,4,10
Function,"fastPixelColorNolockNoclip",1,6,3,6
Function,"fastPixelRGBA",1,1,1,1
Function,"fastPixelRGBANolock",1,1,1,1
Static Function,"fastevent_cleanup",1,2,2,2
Static Function,"fastevent_get",7,7,7,7
Static Function,"fastevent_get_init",1,1,1,1
Static Function,"fastevent_init",1,2,2,2
Static Function,"fastevent_poll",4,4,4,4
Static Function,"fastevent_post",6,6,6,6
Static Function,"fastevent_pump",3,3,3,3
Static Function,"fastevent_wait",4,4,4,4
Static Function,"fetch_object_methods",1,11,11,16
Static Function,"fill_context",1,4,4,4
Static Function,"fill_metrics",1,1,1,1
Static Function,"fill_text_bounding_box",1,16,16,16
Function,"filledCircleColor",8,15,15,16
Function,"filledCircleRGBA",1,1,1,1
Function,"filledEllipseColor",9,20,20,28
Function,"filledEllipseRGBA",1,1,1,1
Function,"filledPieColor",1,1,1,1
Function,"filledPieRGBA",1,1,1,1
Function,"filledPolygonColor",1,1,1,1
Function,"filledPolygonColorMT",10,23,23,30
Function,"filledPolygonRGBA",1,1,1,1
Function,"filledPolygonRGBAMT",1,1,1,1
Function,"filledRectAlpha",3,4,4,4
Function,"filledTrigonColor",1,1,1,1
Function,"filledTrigonRGBA",1,1,1,1
Function,"filter_expand_X_MMX",1,7,7,8
Function,"filter_expand_X_MMX",1,7,7,8
Function,"filter_expand_X_MMX",1,5,5,6
Function,"filter_expand_X_MMX_gcc",1,3,3,3
Static Function,"filter_expand_X_ONLYC",1,8,8,9
Function,"filter_expand_X_SSE",1,7,7,8
Function,"filter_expand_X_SSE",1,7,7,8
Function,"filter_expand_X_SSE",1,5,5,6
Function,"filter_expand_X_SSE_gcc",1,3,3,3
Function,"filter_expand_Y_MMX",1,2,2,2
Function,"filter_expand_Y_MMX",1,2,2,2
Function,"filter_expand_Y_MMX",1,2,2,2
Static Function,"filter_expand_Y_ONLYC",1,3,3,3
Function,"filter_expand_Y_SSE",1,2,2,2
Function,"filter_expand_Y_SSE",1,2,2,2
Function,"filter_expand_Y_SSE",1,2,2,2
Function,"filter_shrink_X_MMX",1,1,1,1
Function,"filter_shrink_X_MMX",1,1,1,1
Function,"filter_shrink_X_MMX",1,1,1,1
Static Function,"filter_shrink_X_ONLYC",1,4,4,4
Function,"filter_shrink_X_SSE",1,1,1,1
Function,"filter_shrink_X_SSE",1,1,1,1
Function,"filter_shrink_X_SSE",1,1,1,1
Function,"filter_shrink_Y_MMX",1,2,2,2
Function,"filter_shrink_Y_MMX",1,2,2,2
Function,"filter_shrink_Y_MMX",1,2,2,2
Function,"filter_shrink_Y_MMX_gcc",1,1,1,1
Static Function,"filter_shrink_Y_ONLYC",1,7,7,7
Function,"filter_shrink_Y_SSE",1,2,2,2
Function,"filter_shrink_Y_SSE",1,2,2,2
Function,"filter_shrink_Y_SSE",1,2,2,2
Function,"filter_shrink_Y_SSE_gcc",1,1,1,1
Static Function,"find_extension",3,3,3,3
Static Function,"firstsetbit",1,2,2,2
Static Function,"font_autoinit",3,3,3,3
Static Function,"font_autoquit",1,2,2,2
Static Function,"font_dealloc",1,3,3,4
Static Function,"font_get_ascent",1,1,1,1
Static Function,"font_get_bold",1,1,1,1
Static Function,"font_get_descent",1,1,1,1
Static Function,"font_get_height",1,1,1,1
Static Function,"font_get_italic",1,1,1,1
Static Function,"font_get_linesize",1,1,1,1
Static Function,"font_get_underline",1,1,1,1
Static Function,"font_init",13,18,18,19
Static Function,"font_metrics",10,11,11,13
Static Function,"font_render",13,22,22,27
Static Function,"font_resource",7,8,8,8
Static Function,"font_set_bold",1,3,3,3
Static Function,"font_set_italic",1,3,3,3
Static Function,"font_set_underline",1,3,3,3
Static Function,"font_size",7,7,7,7
Static Function,"fontmodule_init",3,3,3,3
Static Function,"fontmodule_quit",1,1,1,1
Static Function,"free_node",1,2,2,2
Static Function,"free_string",1,2,2,2
Function,"gen_stubs.already_tested_in_module",1,4,4,4
Function,"gen_stubs.already_tested_in_package",1,2,2,2
Function,"gen_stubs.callable_name",1,1,1,1
Function,"gen_stubs.get_Movie",1,1,1,1
Function,"gen_stubs.get_callables",1,3,3,3
Function,"gen_stubs.get_class_from_test_case",1,2,2,2
Function,"gen_stubs.get_instance",3,3,3,3
Function,"gen_stubs.get_package_modules",1,1,1,1
Function,"gen_stubs.get_stubs",1,3,3,3
Function,"gen_stubs.get_tested_from_testname",1,2,2,2
Function,"gen_stubs.is_public",1,2,2,2
Function,"gen_stubs.is_test",1,1,1,1
Function,"gen_stubs.make_stubs",1,1,1,1
Function,"gen_stubs.module_in_package",1,1,1,1
Function,"gen_stubs.module_stubs",1,3,3,3
Function,"gen_stubs.names_of",1,1,1,1
Function,"gen_stubs.package_stubs",1,2,2,2
Function,"gen_stubs.py_comment",1,3,3,3
Function,"gen_stubs.test_stub",1,1,1,1
Static Function,"get_bounding_rects",7,18,18,19
Static Function,"get_busy",1,2,2,2
Static Function,"get_connected_components",7,16,16,17
Static Function,"get_count",1,2,2,2
Static Function,"get_count",1,2,2,2
Static Function,"get_default_font",1,1,1,1
Static Function,"get_double_from_unicode_slice",3,3,3,3
Static Function,"get_grab",1,2,2,2
Static Function,"get_hash",1,2,2,2
Static Function,"get_init",1,1,1,1
Static Function,"get_init",1,4,4,4
Static Function,"get_init",1,1,1,1
Static Function,"get_init",1,1,1,1
Static Function,"get_load_flags",1,4,4,7
Static Function,"get_metrics",6,7,7,7
Static Function,"get_num_channels",1,2,2,2
Static Function,"get_pixel_32",1,5,2,5
Static Function,"get_read_buffer",5,5,5,5
Static Function,"get_segcount",3,3,3,3
Static Function,"get_threshold",1,11,11,19
Static Function,"get_write_buffer",5,5,5,5
Function,"gfxPrimitivesSetFont",1,5,5,8
Function,"gfxPrimitivesSetFontRotation",1,5,5,6
Function,"hlineColor",8,20,18,22
Function,"hlineColorStore",7,18,16,20
Function,"hlineRGBA",1,1,1,1
Function,"hlineRGBAStore",1,1,1,1
Function,"image_frombuffer",13,15,15,17
Function,"image_fromstring",16,29,29,31
Function,"image_get_extended",1,1,1,1
Static Function,"image_load_basic",6,8,8,8
Static Function,"image_load_ext",13,15,15,16
Function,"image_save",7,20,20,22
Static Function,"image_save_ext",7,14,14,34
Function,"image_tostring",19,114,101,118
Static Function,"init",4,5,5,5
Static Function,"init",1,2,2,2
Static Function,"init",4,4,4,4
Function,"init_camera",6,15,15,18
Function,"init_freetype",13,31,31,37
Function,"initbase",15,15,15,15
Function,"initbufferproxy",6,9,9,10
Function,"initcdrom",7,10,10,11
Function,"initcolor",9,12,12,13
Function,"initconstants",273,273,273,273
Function,"initdisplay",10,22,22,26
Function,"initdraw",7,22,22,27
Function,"initevent",6,10,10,11
Function,"initfastevent",8,14,14,16
Function,"initfont",13,28,28,33
Function,"initgfxdraw",7,22,22,27
Function,"initimage",13,25,25,29
Function,"initimageext",6,18,18,22
Function,"initjoystick",7,10,10,11
Function,"initkey",3,6,6,7
Function,"initmask",12,27,27,32
Function,"initmath",6,6,6,12
Function,"initmixer",13,20,20,22
Function,"initmixer_music",8,14,14,16
Function,"initmouse",3,6,6,7
Function,"initnewbuffer",6,6,6,23
Function,"initoverlay",6,12,12,14
Function,"initpixelarray",11,23,23,27
Function,"initpixelcopy",5,14,14,17
Function,"initrect",8,11,11,12
Function,"initrwobject",4,4,4,4
Function,"initscrap",1,5,5,6
Function,"initsurface",13,24,24,27
Function,"initsurflock",5,5,5,5
Function,"inittime",3,6,6,7
Function,"inittouch",3,6,6,7
Function,"inittransform",8,24,24,29
Static Function,"joy_autoinit",3,3,3,3
Static Function,"joy_autoquit",1,4,4,4
Static Function,"joy_dealloc",1,1,1,1
Static Function,"joy_get_axis",5,5,5,6
Static Function,"joy_get_ball",5,5,5,6
Static Function,"joy_get_button",5,5,5,6
Static Function,"joy_get_hat",5,9,9,10
Static Function,"joy_get_id",1,1,1,1
Static Function,"joy_get_init",1,1,1,1
Static Function,"joy_get_name",1,2,2,2
Static Function,"joy_get_numaxes",3,3,3,3
Static Function,"joy_get_numballs",3,3,3,3
Static Function,"joy_get_numbuttons",3,3,3,3
Static Function,"joy_get_numhats",3,3,3,3
Static Function,"joy_init",4,4,4,4
Static Function,"joy_quit",1,3,3,3
Function,"joystick_calls.TextPrint.__init__",1,1,1,1
Function,"joystick_calls.TextPrint.indent",1,1,1,1
Function,"joystick_calls.TextPrint.reset",1,1,1,1
Function,"joystick_calls.TextPrint.tprint",1,1,1,1
Function,"joystick_calls.TextPrint.unindent",1,1,1,1
Static Function,"key_get_focused",1,2,2,2
Static Function,"key_get_mods",1,2,2,2
Static Function,"key_get_pressed",5,6,6,7
Static Function,"key_get_repeat",1,1,1,1
Static Function,"key_name",1,2,2,2
Static Function,"key_set_mods",3,3,3,3
Static Function,"key_set_repeat",4,5,5,6
Static Function,"key_set_text_input_rect",1,1,1,1
Static Function,"key_start_text_input",1,1,1,1
Static Function,"key_stop_text_input",1,1,1,1
Function,"laplacian",1,63,43,63
Static Function,"largest_connected_comp",5,12,12,13
Static Function,"line",11,14,14,15
Function,"lineColor",10,35,33,39
Function,"lineRGBA",1,1,1,1
Static Function,"lines",12,18,18,20
Function,"list_cameras",1,1,1,1
Static Function,"load_font_res",6,6,6,6
Static Function,"load_glyphs",3,3,3,3
Function,"lrint",1,1,1,1
Static Function,"mac_scrap_call",3,4,4,4
Function,"macfont.SysFont.__init__",1,1,1,1
Function,"macfont.SysFont._setupFont",1,4,4,4
Function,"macfont.SysFont.get_ascent",1,1,1,1
Function,"macfont.SysFont.get_bold",1,1,1,1
Function,"macfont.SysFont.get_descent",1,1,1,1
Function,"macfont.SysFont.get_height",1,1,1,1
Function,"macfont.SysFont.get_italic",1,1,1,1
Function,"macfont.SysFont.get_linesize",1,1,1,1
Function,"macfont.SysFont.get_underline",1,1,1,1
Function,"macfont.SysFont.render",1,2,2,2
Function,"macfont.SysFont.set_bold",1,2,2,2
Function,"macfont.SysFont.set_italic",1,2,2,2
Function,"macfont.SysFont.set_underline",1,1,1,1
Function,"macfont.SysFont.size",1,1,1,1
Function,"macfont._getBitmapImageRep",1,1,1,1
Function,"macfont._getColor",1,3,3,3
Static Function,"make_surface",8,9,9,11
Static Function,"map_array",21,33,30,33
Static Function,"mask_angle",1,5,5,5
Static Function,"mask_centroid",1,5,5,5
Static Function,"mask_clear",1,1,1,1
Static Function,"mask_connected_component",6,7,7,11
Static Function,"mask_connected_components",4,6,6,6
Static Function,"mask_convolve",5,7,7,7
Static Function,"mask_count",1,1,1,1
Static Function,"mask_dealloc",1,1,1,1
Static Function,"mask_draw",1,2,2,2
Static Function,"mask_erase",1,2,2,2
Static Function,"mask_fill",1,1,1,1
Static Function,"mask_from_surface",4,13,11,14
Static Function,"mask_from_threshold",9,13,13,13
Static Function,"mask_get_at",3,3,3,6
Static Function,"mask_get_bounding_rects",3,4,4,4
Static Function,"mask_get_size",1,2,2,2
Static Function,"mask_invert",1,1,1,1
Static Function,"mask_outline",19,20,20,28
Static Function,"mask_overlap",3,3,3,3
Static Function,"mask_overlap_area",1,2,2,2
Static Function,"mask_overlap_mask",1,3,3,3
Static Function,"mask_repr",1,1,1,1
Static Function,"mask_scale",3,4,4,5
Static Function,"mask_set_at",3,4,4,7
Static Function,"math_disable_swizzling",1,1,1,1
Static Function,"math_enable_swizzling",1,1,1,1
Static Function,"mixer_fadeout",3,3,3,3
Static Function,"mixer_find_channel",3,5,5,5
Static Function,"mixer_pause",1,2,2,2
Static Function,"mixer_stop",1,2,2,2
Static Function,"mixer_unpause",1,2,2,2
Static Function,"mixin__get_buffer",1,1,1,1
Static Function,"mixin__release_buffer",1,1,1,1
Static Function,"mixin_getbuffer",1,4,4,4
Static Function,"mixin_releasebuffer",1,3,3,3
Static Function,"mixmusic_callback",1,2,2,2
Static Function,"mode_compare",3,3,3,8
Static Function,"mouse_get_cursor",5,6,6,6
Static Function,"mouse_get_focused",1,2,2,2
Static Function,"mouse_get_pos",1,2,2,2
Static Function,"mouse_get_pressed",3,3,3,3
Static Function,"mouse_get_rel",1,2,2,2
Static Function,"mouse_set_cursor",10,12,12,14
Static Function,"mouse_set_pos",3,3,3,3
Static Function,"mouse_set_visible",3,3,3,3
Static Function,"music_fadeout",3,4,4,4
Static Function,"music_get_busy",1,2,2,2
Static Function,"music_get_endevent",1,1,1,1
Static Function,"music_get_pos",3,4,4,4
Static Function,"music_get_volume",1,2,2,2
Static Function,"music_load",8,8,8,8
Static Function,"music_pause",1,2,2,2
Static Function,"music_play",4,4,4,4
Static Function,"music_queue",8,8,8,8
Static Function,"music_rewind",1,2,2,2
Static Function,"music_set_endevent",1,2,2,2
Static Function,"music_set_pos",3,3,3,4
Static Function,"music_set_volume",3,3,3,3
Static Function,"music_stop",1,3,3,3
Static Function,"music_unpause",1,2,2,2
Static Function,"newsurf_fromsurf",5,7,7,9
Static Function,"number_to_FX6_unsigned",3,3,3,3
Static Function,"numbers_to_scale",8,9,9,9
Function,"obj",20,20,20,26
Function,"obj",1,2,2,2
Function,"obj",3,3,3,3
Function,"obj",4,4,4,7
Function,"obj",10,39,15,41
Function,"obj",9,9,9,15
Function,"obj",8,12,12,13
Function,"obj",5,5,5,6
Function,"obj",4,5,5,5
Function,"obj",3,3,3,3
Function,"obj",1,2,2,3
Function,"obj",1,2,2,2
Function,"obj",4,4,4,7
Function,"obj",1,2,2,3
Function,"obj",1,2,2,2
Static Function,"obj_to_rotation",6,6,6,6
Static Function,"obj_to_scale",3,3,3,3
Static Function,"objs_to_scale",3,5,5,7
Static Function,"opengltosdl",5,7,7,7
Static Function,"opengltosdl",5,7,7,7
Static Function,"overlay_dealloc",1,2,2,3
Static Function,"parse_dest",7,7,7,11
Static Function,"pgArrayStruct_AsBuffer",1,2,2,2
Static Function,"pgArrayStruct_AsDict",5,5,5,5
Static Function,"pgBufproxy_GetParent",1,2,2,2
Static Function,"pgBufproxy_New",3,3,3,3
Static Function,"pgBufproxy_Trip",1,3,3,3
Static Function,"pgChannel_New",3,3,3,4
Static Function,"pgFont_New",5,5,5,5
Static Function,"pgGetArrayInterface",3,4,4,4
Static Function,"pgGetArrayStruct",3,4,4,5
Static Function,"pgInfo",1,2,2,2
Static Function,"pgMixer_AutoInit",1,2,2,2
Static Function,"pgMixer_AutoQuit",1,8,8,8
Static Function,"pgPixelArray_New",3,3,3,4
Static Function,"pgSound_New",1,3,3,3
Static Function,"pgSound_Play",1,4,4,4
Static Function,"pgVectorCompatible_Check",8,8,7,10
Static Function,"pgVector_NEW",5,5,4,5
Static Function,"pg_CheckSDLVersions",1,2,2,3
Static Function,"pg_Event",1,5,5,5
Static Function,"pg_atexit_quit",1,2,2,2
Static Function,"pg_close_file",1,2,2,2
Static Function,"pg_convert_to_uint16",6,6,6,6
Static Function,"pg_display_autoinit",1,1,1,1
Static Function,"pg_display_autoquit",1,2,2,2
Static Function,"pg_display_resource",7,8,8,8
Static Function,"pg_do_segfault",1,1,1,1
Static Function,"pg_do_set_icon",1,1,1,1
Static Function,"pg_encode_file_path",1,3,3,3
Static Function,"pg_encode_string",1,3,3,3
Static Function,"pg_event_clear",8,10,10,11
Static Function,"pg_event_dealloc",1,1,1,1
Static Function,"pg_event_get",11,12,12,13
Static Function,"pg_event_get_blocked",9,9,9,9
Static Function,"pg_event_peek",10,12,12,13
Static Function,"pg_event_poll",3,3,3,3
Static Function,"pg_event_post",5,6,6,6
Static Function,"pg_event_pump",1,2,2,2
Static Function,"pg_event_richcompare",4,4,3,7
Static Function,"pg_event_set_allowed",10,10,10,10
Static Function,"pg_event_set_blocked",10,10,10,10
Function,"pg_event_str",1,2,2,2
Static Function,"pg_event_wait",3,3,3,3
Static Function,"pg_flip",4,5,5,5
Static Function,"pg_get_active",1,1,1,1
Static Function,"pg_get_array_interface",1,2,2,2
Static Function,"pg_get_caption",1,2,2,3
Static Function,"pg_get_driver",1,3,3,3
Static Function,"pg_get_error",1,1,1,1
Static Function,"pg_get_init",1,1,1,1
Static Function,"pg_get_init",1,1,1,1
Static Function,"pg_get_sdl_byteorder",1,1,1,1
Static Function,"pg_get_sdl_version",1,1,1,1
Static Function,"pg_get_surface",1,2,2,2
Static Function,"pg_get_wm_info",4,4,4,4
Static Function,"pg_gl_get_attribute",4,4,4,4
Static Function,"pg_gl_set_attribute",4,5,5,5
Static Function,"pg_iconify",1,2,2,2
Static Function,"pg_init",3,3,3,3
Static Function,"pg_init",5,8,8,12
Static Function,"pg_install_parachute",1,1,1,1
Static Function,"pg_list_modes",8,9,9,9
Static Function,"pg_mode_ok",3,4,4,4
Static Function,"pg_num_displays",1,1,1,1
Static Function,"pg_open_obj",3,3,3,3
Static Function,"pg_quit",1,1,1,1
Static Function,"pg_quit",1,1,1,1
Static Function,"pg_rect_ass_item",4,4,4,6
Static Function,"pg_rect_ass_subscript",13,19,19,19
Static Function,"pg_rect_bool",1,1,1,2
Static Function,"pg_rect_clamp",1,8,8,8
Static Function,"pg_rect_clamp_ip",1,8,8,8
Static Function,"pg_rect_clip",10,10,10,18
Static Function,"pg_rect_coerce",5,5,5,5
Static Function,"pg_rect_collidedict",8,9,9,9
Static Function,"pg_rect_collidedictall",10,10,10,10
Static Function,"pg_rect_collidelist",6,7,7,8
Static Function,"pg_rect_collidelistall",8,8,8,9
Static Function,"pg_rect_collidepoint",1,2,2,5
Static Function,"pg_rect_colliderect",1,2,2,2
Static Function,"pg_rect_contains",1,2,2,7
Static Function,"pg_rect_copy",1,1,1,1
Static Function,"pg_rect_dealloc",1,2,2,2
Static Function,"pg_rect_fit",1,3,3,3
Static Function,"pg_rect_getbottom",1,1,1,1
Static Function,"pg_rect_getbottomleft",1,1,1,1
Static Function,"pg_rect_getbottomright",1,1,1,1
Static Function,"pg_rect_getcenter",1,1,1,1
Static Function,"pg_rect_getcenterx",1,1,1,1
Static Function,"pg_rect_getcentery",1,1,1,1
Static Function,"pg_rect_getheight",1,1,1,1
Static Function,"pg_rect_getleft",1,1,1,1
Static Function,"pg_rect_getmidbottom",1,1,1,1
Static Function,"pg_rect_getmidleft",1,1,1,1
Static Function,"pg_rect_getmidright",1,1,1,1
Static Function,"pg_rect_getmidtop",1,1,1,1
Static Function,"pg_rect_getright",1,1,1,1
Static Function,"pg_rect_getsafepickle",1,1,1,1
Static Function,"pg_rect_getsize",1,1,1,1
Static Function,"pg_rect_gettop",1,1,1,1
Static Function,"pg_rect_gettopleft",1,1,1,1
Static Function,"pg_rect_gettopright",1,1,1,1
Static Function,"pg_rect_getwidth",1,1,1,1
Static Function,"pg_rect_inflate",1,2,2,2
Static Function,"pg_rect_inflate_ip",1,2,2,2
Static Function,"pg_rect_init",1,2,2,2
Static Function,"pg_rect_item",3,3,3,5
Static Function,"pg_rect_length",1,1,1,1
Static Function,"pg_rect_move",1,2,2,2
Static Function,"pg_rect_move_ip",1,2,2,2
Static Function,"pg_rect_new",1,2,2,2
Static Function,"pg_rect_normalize",1,3,3,3
Static Function,"pg_rect_reduce",1,1,1,1
Static Function,"pg_rect_repr",1,1,1,1
Static Function,"pg_rect_richcompare",9,17,12,17
Static Function,"pg_rect_setbottom",1,2,2,2
Static Function,"pg_rect_setbottomleft",1,2,2,2
Static Function,"pg_rect_setbottomright",1,2,2,2
Static Function,"pg_rect_setcenter",1,2,2,2
Static Function,"pg_rect_setcenterx",1,2,2,2
Static Function,"pg_rect_setcentery",1,2,2,2
Static Function,"pg_rect_setheight",1,2,2,2
Static Function,"pg_rect_setleft",1,2,2,2
Static Function,"pg_rect_setmidbottom",1,2,2,2
Static Function,"pg_rect_setmidleft",1,2,2,2
Static Function,"pg_rect_setmidright",1,2,2,2
Static Function,"pg_rect_setmidtop",1,2,2,2
Static Function,"pg_rect_setright",1,2,2,2
Static Function,"pg_rect_setsize",1,2,2,2
Static Function,"pg_rect_settop",1,2,2,2
Static Function,"pg_rect_settopleft",1,2,2,2
Static Function,"pg_rect_settopright",1,2,2,2
Static Function,"pg_rect_setwidth",1,2,2,2
Static Function,"pg_rect_str",1,1,1,1
Static Function,"pg_rect_subscript",9,9,9,9
Static Function,"pg_rect_union",1,6,6,6
Static Function,"pg_rect_union_ip",1,6,6,6
Static Function,"pg_rect_unionall",7,11,11,12
Static Function,"pg_rect_unionall_ip",7,11,11,12
Static Function,"pg_register_quit",3,3,3,3
Static Function,"pg_screencroprect",1,6,6,9
Static Function,"pg_set_caption",1,3,3,3
Static Function,"pg_set_error",1,2,2,2
Static Function,"pg_set_gamma",3,4,4,4
Static Function,"pg_set_gamma_ramp",6,6,6,6
Static Function,"pg_set_icon",3,3,3,3
Static Function,"pg_set_mode",10,18,18,26
Static Function,"pg_set_palette",10,12,12,16
Static Function,"pg_toggle_fullscreen",3,3,3,3
Static Function,"pg_touch_get_device",3,3,3,4
Static Function,"pg_touch_get_finger",5,6,6,6
Static Function,"pg_touch_num_devices",1,1,1,1
Static Function,"pg_touch_num_fingers",4,4,4,5
Static Function,"pg_uninstall_parachute",1,1,1,1
Static Function,"pg_update",13,19,19,21
Static Function,"pg_vidinfo_dealloc",1,1,1,1
Static Function,"pg_vidinfo_getattr",18,19,19,21
Function,"pg_vidinfo_str",1,2,2,4
Static Function,"pg_view_get_data_obj",1,1,1,1
Static Function,"pg_view_get_shape_obj",4,4,4,4
Static Function,"pg_view_get_strides_obj",4,4,4,4
Static Function,"pg_view_get_typestr_obj",1,1,1,1
Function,"pg_view_p",6,6,6,6
Function,"pg_view_p",1,1,1,2
Function,"pieColor",1,1,1,1
Function,"pieRGBA",1,1,1,1
Function,"pixelColor",3,4,4,4
Function,"pixelColorNolock",1,1,1,1
Function,"pixelColorWeight",1,1,1,1
Function,"pixelColorWeightNolock",1,1,1,1
Function,"pixelRGBA",1,2,2,2
Static Function,"polygon",13,21,21,22
Function,"polygonColor",5,6,6,7
Function,"polygonRGBA",1,1,1,1
Static Function,"position_glyphs",1,19,19,21
Static Function,"pre_init",1,7,7,7
Static Function,"proxy_dealloc",1,3,3,3
Static Function,"proxy_get___dict__",3,3,3,3
Static Function,"proxy_get_arrayinterface",1,3,3,3
Static Function,"proxy_get_arraystruct",1,3,3,3
Static Function,"proxy_get_length",1,3,3,3
Static Function,"proxy_get_parent",1,3,3,3
Static Function,"proxy_get_raw",4,4,4,4
Static Function,"proxy_getbuffer",3,3,3,3
Static Function,"proxy_getreadbuf",5,6,6,8
Static Function,"proxy_getsegcount",1,4,4,6
Static Function,"proxy_getwritebuf",3,3,3,4
Static Function,"proxy_new",1,3,3,3
Static Function,"proxy_releasebuffer",1,1,1,1
Static Function,"proxy_repr",1,2,2,2
Static Function,"proxy_traverse",1,4,4,5
Static Function,"proxy_write",6,6,6,7
Function,"pygame_AlphaBlit",1,1,1,1
Function,"pygame_Blit",4,14,14,17
Function,"pygame_get_scrap",6,10,10,10
Static Function,"pygame_parachute",1,1,1,1
Function,"pygame_scrap_contains",3,3,3,3
Function,"pygame_scrap_contains",1,1,1,1
Function,"pygame_scrap_contains",1,1,1,1
Function,"pygame_scrap_get",1,3,3,3
Function,"pygame_scrap_get",13,14,14,15
Function,"pygame_scrap_get_types",7,11,11,12
Function,"pygame_scrap_get_types",1,1,1,1
Function,"pygame_scrap_get_types",9,13,13,13
Function,"pygame_scrap_init",1,4,4,4
Function,"pygame_scrap_init",1,3,3,3
Function,"pygame_scrap_init",1,3,3,3
Function,"pygame_scrap_initialized",1,1,1,1
Function,"pygame_scrap_lost",1,3,3,3
Function,"pygame_scrap_lost",1,2,2,2
Function,"pygame_scrap_lost",1,2,2,2
Function,"pygame_scrap_put",7,12,12,14
Function,"pygame_scrap_put",4,6,6,6
Function,"pygame_scrap_put",4,8,8,10
Static Function,"quit",1,2,2,2
Static Function,"quit",1,1,1,1
Static Function,"quit",1,1,1,1
Function,"r",1,1,1,1
Static Function,"raise_unicode_error",1,2,2,2
Static Function,"rect",3,4,4,4
Function,"rectangleColor",6,9,9,10
Function,"rectangleRGBA",1,1,1,1
Function,"relative_indentation.Template.__call__",1,1,1,1
Function,"relative_indentation.Template.__init__",1,3,3,3
Function,"relative_indentation.Template.find_ph_offsets",1,3,3,3
Function,"relative_indentation.Template.render",1,3,3,3
Function,"relative_indentation.pad_secondary_lines",1,1,1,1
Function,"relative_indentation.strip_common_preceding_space",1,3,3,3
Static Function,"render",1,6,6,6
Function,"rgb24_to_rgb",1,8,6,8
Function,"rgb444_to_rgb",1,8,6,8
Function,"rgb_to_hsv",1,45,37,45
Function,"rgb_to_yuv",1,18,12,18
Static Function,"rle_line",1,7,7,10
Static Function,"rotate",1,16,14,28
Static Function,"rotate90",1,19,14,19
Function,"rotozoomSurface",1,6,6,7
Function,"rotozoomSurfaceSize",1,1,1,1
Function,"rotozoomSurfaceSizeTrig",1,31,31,31
Function,"roundedBoxColor",8,14,14,15
Function,"roundedBoxRGBA",1,1,1,1
Function,"roundedRectangleColor",8,14,14,15
Function,"roundedRectangleRGBA",1,1,1,1
Function,"rw",1,1,1,1
Function,"s",1,1,1,1
Static Function,"same_sizes",1,1,1,2
Static Function,"same_transforms",1,1,1,4
Function,"sbggr8_to_rgb",1,12,10,16
Function,"scale2x",1,52,50,84
Static Function,"scalesmooth",6,17,17,18
Static Function,"setError",1,1,1,1
Static Function,"set_at",1,5,3,8
Static Function,"set_grab",3,4,4,4
Static Function,"set_node_key",1,1,1,1
Static Function,"set_num_channels",3,5,5,5
Static Function,"set_pixel_32",1,5,2,5
Static Function,"set_py_ssize_t",4,4,4,5
Static Function,"set_reserved",3,3,3,3
Static Function,"set_void_ptr",5,5,5,6
Function,"setup.DocsCommand.finalize_options",1,1,1,1
Function,"setup.DocsCommand.initialize_options",1,1,1,1
Function,"setup.DocsCommand.run",3,3,3,3
Function,"setup.OurSdist.initialize_options",1,1,1,1
Function,"setup.TestCommand.finalize_options",1,1,1,1
Function,"setup.TestCommand.initialize_options",1,1,1,1
Function,"setup.TestCommand.run",1,1,1,1
Function,"setup._cmp",4,4,4,4
Function,"setup.add_datafiles",1,1,1,1
Function,"setup.add_datafiles.do_directory",1,4,4,4
Function,"setup.bdist_msi_overwrite_on_install.get_installer_filename",1,2,2,2
Function,"setup.bdist_msi_overwrite_on_install.run",1,1,1,1
Function,"setup.compilation_help",1,6,6,6
Function,"setup.dependencies",1,3,3,3
Function,"setup.parse_source_version",4,11,11,11
Function,"setup.parse_version",1,1,1,1
Function,"setup.remove_old_files",4,11,11,11
Function,"setup.replace_scale_mmx",5,6,6,6
Function,"setup.smart_install_data.run",1,1,1,1
Function,"setup.write_version_module",1,2,2,2
Static Function,"size_text",6,7,7,8
Static Function,"snd_buffer_iteminfo",1,5,2,5
Static Function,"snd_fadeout",3,3,3,3
Static Function,"snd_get_arrayinterface",1,2,2,2
Static Function,"snd_get_arraystruct",1,2,2,2
Static Function,"snd_get_length",1,3,3,4
Static Function,"snd_get_num_channels",1,2,2,2
Static Function,"snd_get_raw",1,2,2,2
Static Function,"snd_get_samples_address",1,2,2,2
Static Function,"snd_get_volume",1,2,2,2
